id,avis,clean_avis
com.activision.callofduty.shooter,Mon avis est que ce jeux est trop cool ms il s'agit de diminuer un peu les petits téléchargement ms sino la qualité de cette jeux est incroyable meilleur jeux vidéo que j'aime 🤝♥️♥️♥️,opinion game cool ms question reduce little download ms sino quality game incredible good video game like
com.activision.callofduty.shooter,Très bon jeux mais certain graphisme sont horrible pour certains téléphones comme le miens ses horrible sinon très bon jeux.,good games graphic horrible phone like horrible good game
com.activision.callofduty.shooter,Je claque des perfect comme jamais vous géré votre jeux j'adore a part pour l'espace de stockage 40 giga et pour les cp galère,slam perfect manage game love giga storage space cp galley
com.activision.callofduty.shooter,Classe Mais téléchargement très long,class long download
com.activision.callofduty.shooter,Je suis surpris que il on mis une map en Kazakhstan Wow🇩🇿,surprised map kazakhstan wow
com.activision.callofduty.shooter,"Le jeu est cool mais quand je veux le réinstaller, on me dit qu’il n'y a plus de place alors que j’ai suffisamment de place. Il faut environ 3 Go pour installer le jeu, mais on me demande 10 Go d’espace.",game cool want reinstall tell room room take gb install game ask gb space
com.activision.callofduty.shooter,Rien a dire meilleurs jeux mobiles mais ya un truc qui pourri le jeux vous avez donné une armes légendaires a toutes le Monde faut la retirer des inventaires des joueurs c'est insupportable est aussi faut retirée les les série point ils utilise que sa dans les gameplay faut retirer sa comence à soulé,well mobile game rot game give legendary weapon remove inventory player unbearable remove series point use gameplay withdraw come
com.activision.callofduty.shooter,Ce jeux est incroyable les graphismes ils sont Superbes mais defois il t'a des bug C'est le seul inconvenien a par ca tous le reste est super et merci aux développeurs félicitations,games incredible graphic superb past bug inconvenience rest great thank developer congratulation
com.activision.callofduty.shooter,Un jeux super si vous voulez vous enervez fort avec des bote qui ont un aim 40X plus puissent que le premier joueur mondial vraiment je me prend des balles dans les jambes m'ait vous regardez la kilkam les il y a l'indicateur de dégât qui s'affiche en orange donc dans la tête la personne qui a codé les bote je te déteste démissionne d'essuite tu n'a rien a foutre la j'espère que tu t'est fait viré,great game want set hard bote x world player bullet leg look kilkam damage indicator appear orange head person ed bote hate resign breath
com.activision.callofduty.shooter,Je suis déçu par le fait que la telecommande ( GamrSir-T3s) relier en Blutooth ne sont pas pris en compte pour jouer à ce jeux. Peux etre une mise à jour pourrais prendre en compte ce probleme,disappoint fact remote control gamrsirt connect blutooth take account play game update problem account
com.activision.callofduty.shooter,Je vous déconseille d'acheter quoi que ce soit sur ce jeu le temps qu'il arrête de mettre des bots impossible a tuer beaucoup plus rapide que les vrais joueurs,recommend buy game stop put bot impossible kill fast real player
com.activision.callofduty.shooter,Pourquoi le jeux freezee parfois ??? Après une partie ou un chargement,freezee game load
com.activision.callofduty.shooter,افضل لعبة من حيث لعب,good game term play
com.activision.callofduty.shooter,J'ai besoin sap sap,need sap sap
com.activision.callofduty.shooter,cool continuer comme ça,cool continue like
com.activision.callofduty.shooter,Ce jeu est très bien est réaliste tu peux jouer avec tes amis et messages vocaux des messages.,game good realistic play friend message message
com.activision.callofduty.shooter,"Une partie et écran gelé,impossible de jouer, perte de temps",frozen screen impossible play waste time
com.activision.callofduty.shooter,Juste que ça bug trop même même avec la mieux des connexion mais c'est trop cool,bug good connection cool
com.activision.callofduty.shooter,NPC games makes this game so annoying,npc game make game annoying
com.activision.callofduty.shooter,"Denuncien a la policía los desarrolladores de este juego, permiten y con conocimiento de los desarrolladores permiten acosos e insinuaciones a menores de edad",police developer game denounce allow knowledge developer allow harassment insinuation minor
com.activision.callofduty.shooter,Très bon jeux ça me fait penser à warzone ou au vrai call of comme moderne warfare cependant il manque des armes,good game remind warzone real modern warfare lack weapon
com.activision.callofduty.shooter,"Après avoir fini de télécharger les packs de skins ainsi que les armes, la manette n'est plus reconnue sur call of, alors qu'elle fonctionne bien sur tous les autres jeux, emulateurs et application PS4 ?!",finish download skin pack weapon controller long recognize work game emulator ps application
com.activision.callofduty.shooter,"IN-CRO-YABLE. Rien à dire. Franchement, il devient aussi addictif si on y joue plus souvent mais dans mon cas, j'y joue tous les soirs avec mes ami(e)s jusqu'à pas d'heure. Je le recommande vraiment !",amazing frankly addictive play case play night friend time recommend
com.activision.callofduty.shooter,I think this deserves a 4 star rating because it's a good game but it gets a frustrating and boring so this is why I rate it a 4.,think deserve star rate good game get frustrating boring rate
com.activision.callofduty.shooter,Franchement on en a marre des bugs le jeu est super bien mais sa commence a faire trop avec ces bugs et aussi pourquoi apres obtention du baton le reste est difficile a avoir quelque soit la fréquence de jeu?soyez honnête,frankly feed bug game super good start bug obtain baton rest difficult frequency play
com.activision.callofduty.shooter,Trop bien come mon cousin a tout completer les arme les skin tout donc il a areter de jouer et desinsstaller 🥺🥺🥺,come cousin complete weapon skin play desinsstaller
com.activision.callofduty.shooter,"Ce jeux m'énerve de plus en plus entre les bots sur dopé, les campeur, les chiteur et compagnie sérieux faudrai faire quelque chose sinon à par ça le jeux et plutôt cool est il offre une bonne expérience. Je vous le conseil à moitié",game annoy boot dope camper chite company game cool offer good experience half advise
com.activision.callofduty.shooter,"Bonjour, j'aimerai savoir comment desosier un compte Activision, qui m'appartient pas ? Très important merci j'ai envoyé une lettre que vous réglé ça au plus vite Merci.",hello like know desos activision account important thank send letter settle soon possible thank
com.activision.callofduty.shooter,"My account was banned for no reason, and their support team never responds.",account ban reason support team respond
com.activision.callofduty.shooter,J'aime Trop se jeux il me plaît beaucoup surtout les missions ces du wow!!! S'il vous plaît ya trop de mise a jour sa met du temps avant de lancer le jeu,like game like mission ce du wow update time start game
com.activision.callofduty.shooter,Super jeux trop réaliste je kiffe trop,great game realistic love
com.activision.callofduty.shooter,Rien a ajouter ce jeu fait partie des meilleurs BR.,add game good br
com.activision.callofduty.shooter,Pour moi cette jeux est le meilleur sérieusement avec le moins de ramadan tout est possible 🙆,game well seriously ramadan possible
com.activision.callofduty.shooter,"Faites en sorte qu'on puisses récupéré nos compte piraté, qu'on puisses dissocié les compte Facebook liée à nos compte Activision sans quoi je resterai à 1 étoile",sure recover hack account dissociate facebook account link activision account stay star
com.activision.callofduty.shooter,Incroyable graphismes ausdi,incredible graphic ausdi
com.activision.callofduty.shooter,This is the best game in the univers man iam so so so so so so like it❤️🖤❤️,good game univer man iam like
com.activision.callofduty.shooter,Je trouve ce jeux super et incroyable quand tu joue avec des amis mais il y a quand même des lag qui peuvent deranger,find game super incredible play friend lag disturb
com.activision.callofduty.shooter,Très bon jeux sauf que je suis bann 10 ans pour rien j'ai absolument rien fait debanissez moi svp sinon j'vais vers les concurrents,good game ban year absolutely help competitor
com.activision.callofduty.shooter,Tous dabord j'adore jouer à call Iof duty mais il faudrai mettre plusieurs type d'exécution qu'on peu personnaliser à notre personage ce serai bien de le mettre dans le battle pass mais rien aucune réponse jusqu'à aujourd'hui,dabord love play iof duty necessary type execution personalize figure good battle pass answer today
com.activision.callofduty.shooter,Cool mais sa dépasse pas free fire,cool exceed free fire
com.activision.callofduty.shooter,Arrêter de faire les règles pour les femmes ça sert à rien on est égalité comme tout partout arrêter de casser les couilles. Arrêter de bannir des gens dans le jeu pour rien ça commence à me saouler vous avez banni une personne que je connais qui a rien fait dans le jeu de bizarre il s'appelle DamonAnna. Mais les gens qui font plus de choses bizarres vous laisse bannissez pas?,stop make rule woman useless equality like stop break ball stop ban people game start drunk ban person know bizarre game damonanna people bizarre thing let banish
